avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct
3.08,4.5,4.0,1.0,King's Landing,2014-04-21,iPhone,2014-01-05,0.0,0,False,25.0
3.65,5.0,,1.0,Winterfell,2014-04-30,Android,2014-01-31,0.0,0,False,100.0
4.38,5.0,4.0,1.0,Winterfell,2014-06-12,iPhone,2014-01-15,0.0,0,False,100.0
1.67,5.0,,1.0,Winterfell,2014-02-01,iPhone,2014-01-31,0.0,1,False,100.0
19.31,5.0,5.0,1.0,Astapor,2014-02-19,,2014-01-31,0.0,2,False,100.0
3.3,5.0,4.3,1.0,Winterfell,2014-06-21,iPhone,2014-01-03,0.0,3,False,83.3
1.02,4.7,4.3,1.0,Winterfell,2014-01-13,iPhone,2014-01-11,0.0,3,True,0.0
13.49,5.0,5.0,1.0,King's Landing,2014-06-26,Android,2014-01-11,0.0,0,False,100.0
13.61,5.0,4.8,1.0,King's Landing,2014-02-12,iPhone,2014-01-10,0.0,2,False,100.0
2.04,5.0,,3.0,Astapor,2014-01-20,iPhone,2014-01-19,100.0,1,False,0.0
3.28,4.8,4.9,1.03,Astapor,2014-06-24,iPhone,2014-01-15,6.7,4,False,70.0
3.57,4.7,5.0,1.0,Astapor,2014-06-26,Android,2014-01-10,0.0,0,True,100.0
1.99,4.9,5.0,1.0,Winterfell,2014-05-16,,2014-01-16,0.0,1,True,100.0
12.77,4.0,5.0,1.0,Winterfell,2014-05-23,Android,2014-01-01,0.0,0,True,100.0
2.94,4.4,4.8,1.0,King's Landing,2014-05-06,iPhone,2014-01-27,0.0,0,True,80.0
3.72,4.9,4.0,1.0,Astapor,2014-05-30,iPhone,2014-01-31,0.0,7,False,74.1
3.96,5.0,5.0,1.08,Astapor,2014-02-13,iPhone,2014-01-11,33.3,2,False,66.7
6.76,5.0,,1.0,King's Landing,2014-02-14,iPhone,2014-01-16,0.0,2,False,100.0
3.18,4.9,5.0,1.08,King's Landing,2014-06-28,iPhone,2014-01-07,6.3,2,False,50.0
5.84,5.0,5.0,1.2,Winterfell,2014-04-30,iPhone,2014-01-03,40.0,0,False,20.0
10.0,5.0,5.0,1.0,King's Landing,2014-06-22,iPhone,2014-01-08,0.0,0,False,0.0
8.19,5.0,5.0,1.0,Winterfell,2014-02-17,iPhone,2014-01-11,0.0,0,False,100.0
3.05,4.9,4.8,1.27,King's Landing,2014-06-20,iPhone,2014-01-25,27.3,0,True,81.8
4.66,5.0,5.0,1.0,Astapor,2014-01-12,iPhone,2014-01-11,0.0,2,False,0.0
8.78,5.0,,1.0,King's Landing,2014-01-18,iPhone,2014-01-15,0.0,1,False,100.0
4.49,4.8,4.9,1.02,Astapor,2014-06-27,iPhone,2014-01-05,7.1,1,True,85.7
1.12,4.8,5.0,1.13,Astapor,2014-06-28,iPhone,2014-01-10,50.0,0,True,50.0
1.79,4.4,4.9,1.19,Winterfell,2014-06-25,iPhone,2014-01-23,10.0,14,True,100.0
2.67,5.0,,1.0,Winterfell,2014-06-25,iPhone,2014-01-18,0.0,0,True,100.0
1.94,5.0,,1.0,Astapor,2014-01-20,iPhone,2014-01-12,0.0,1,False,100.0
3.52,4.6,4.7,1.0,Winterfell,2014-02-28,iPhone,2014-01-26,0.0,12,False,92.3
4.94,5.0,,1.0,Astapor,2014-03-28,Android,2014-01-25,0.0,0,False,100.0
5.53,4.0,5.0,1.0,Astapor,2014-06-28,iPhone,2014-01-25,0.0,0,False,100.0
5.87,4.0,,1.0,Astapor,2014-03-06,iPhone,2014-01-04,0.0,0,False,100.0
16.12,5.0,,1.0,Winterfell,2014-03-27,iPhone,2014-01-17,0.0,0,False,100.0
4.8,5.0,5.0,1.1,King's Landing,2014-06-29,Android,2014-01-13,19.0,1,True,52.4
2.37,4.8,4.2,1.02,Winterfell,2014-06-27,iPhone,2014-01-22,2.9,0,False,54.3
2.71,4.5,4.0,1.0,King's Landing,2014-01-07,Android,2014-01-05,0.0,2,False,100.0
0.92,5.0,,1.25,Astapor,2014-03-29,iPhone,2014-01-20,100.0,0,False,0.0
13.97,5.0,,1.0,Winterfell,2014-01-25,iPhone,2014-01-22,0.0,1,True,0.0
0.52,4.5,4.2,1.0,Winterfell,2014-06-26,iPhone,2014-01-26,0.0,2,True,66.7
11.2,5.0,4.8,1.0,King's Landing,2014-01-18,iPhone,2014-01-05,0.0,4,True,50.0
1.6,4.0,4.0,1.0,King's Landing,2014-02-08,iPhone,2014-01-13,0.0,1,False,100.0
21.2,5.0,5.0,1.0,King's Landing,2014-06-11,iPhone,2014-01-15,0.0,0,False,100.0
12.66,5.0,,1.0,Astapor,2014-03-07,Android,2014-01-23,0.0,0,True,100.0
3.91,5.0,5.0,1.0,Astapor,2014-03-19,Android,2014-01-18,0.0,0,True,100.0
2.55,5.0,4.3,1.02,Winterfell,2014-06-02,iPhone,2014-01-22,10.0,0,True,70.0
6.79,5.0,,1.0,Winterfell,2014-05-24,Android,2014-01-31,0.0,0,False,0.0
23.03,5.0,,1.0,King's Landing,2014-06-15,iPhone,2014-01-16,0.0,0,False,0.0
4.76,4.9,5.0,1.0,Astapor,2014-03-26,iPhone,2014-01-28,0.0,7,True,100.0
8.98,5.0,5.0,1.5,Astapor,2014-05-11,iPhone,2014-01-04,100.0,0,False,0.0
3.75,1.0,5.0,1.0,Astapor,2014-05-24,iPhone,2014-01-18,0.0,0,False,100.0
17.96,3.0,,1.0,Winterfell,2014-03-27,iPhone,2014-01-22,0.0,1,True,100.0
3.97,5.0,5.0,1.0,Winterfell,2014-06-20,Android,2014-01-09,0.0,2,True,33.3
3.03,4.7,4.9,1.21,Astapor,2014-06-30,iPhone,2014-01-16,16.9,11,False,51.8
0.6,4.8,4.4,1.17,Astapor,2014-03-18,iPhone,2014-01-16,16.7,16,False,100.0
4.99,5.0,5.0,1.25,Winterfell,2014-03-04,iPhone,2014-01-27,16.7,4,True,100.0
4.06,5.0,4.0,1.0,Astapor,2014-06-10,iPhone,2014-01-13,0.0,0,True,100.0
2.92,4.6,4.2,1.04,Astapor,2014-06-28,iPhone,2014-01-13,10.0,4,True,60.0
10.31,4.9,4.3,1.0,Winterfell,2014-06-23,iPhone,2014-01-27,0.0,1,False,57.1
1.73,5.0,5.0,1.0,King's Landing,2014-06-12,iPhone,2014-01-18,0.0,0,True,100.0
15.58,5.0,,1.0,Astapor,2014-04-24,Android,2014-01-23,0.0,0,False,100.0
1.76,4.9,4.7,1.22,King's Landing,2014-06-24,iPhone,2014-01-08,18.8,5,False,68.8
5.96,4.7,4.7,1.04,Winterfell,2014-06-30,iPhone,2014-01-20,14.3,3,False,100.0
2.0,4.9,3.9,1.0,Winterfell,2014-06-29,iPhone,2014-01-24,0.0,0,False,87.5
10.24,4.5,4.7,1.0,Winterfell,2014-06-17,iPhone,2014-01-12,0.0,4,True,90.6
2.05,5.0,5.0,1.0,King's Landing,2014-06-12,Android,2014-01-12,0.0,0,False,100.0
4.23,5.0,5.0,1.0,Astapor,2014-04-24,Android,2014-01-05,0.0,0,True,100.0
1.71,5.0,5.0,1.0,Winterfell,2014-02-12,Android,2014-01-06,0.0,2,False,100.0
18.89,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-24,0.0,1,False,0.0
1.41,5.0,5.0,1.0,Astapor,2014-04-13,Android,2014-01-25,0.0,0,False,50.0
7.68,5.0,5.0,1.0,Winterfell,2014-04-05,Android,2014-01-18,0.0,0,True,0.0
1.17,4.6,5.0,1.4,Winterfell,2014-02-10,iPhone,2014-01-03,20.0,0,False,60.0
4.26,5.0,5.0,1.0,Astapor,2014-02-05,iPhone,2014-01-25,0.0,1,False,100.0
17.58,5.0,5.0,1.0,Winterfell,2014-06-07,iPhone,2014-01-14,0.0,0,False,0.0
0.89,5.0,5.0,1.0,Astapor,2014-01-22,iPhone,2014-01-09,0.0,1,False,100.0
3.41,4.8,4.4,1.08,Winterfell,2014-06-15,iPhone,2014-01-06,3.8,12,True,69.2
5.6,4.8,4.5,1.08,Winterfell,2014-06-28,Android,2014-01-18,16.7,6,True,20.8
28.67,5.0,5.0,1.0,Winterfell,2014-01-28,iPhone,2014-01-27,0.0,1,False,100.0
3.89,5.0,5.0,1.0,Winterfell,2014-02-28,iPhone,2014-01-16,0.0,3,False,100.0
5.67,5.0,,1.0,King's Landing,2014-01-19,iPhone,2014-01-18,0.0,1,False,0.0
2.78,5.0,5.0,1.0,Astapor,2014-01-11,iPhone,2014-01-11,0.0,1,True,0.0
6.32,5.0,5.0,1.0,Astapor,2014-02-05,iPhone,2014-01-28,0.0,1,False,100.0
2.8,4.7,3.9,1.0,Winterfell,2014-03-11,iPhone,2014-01-08,0.0,9,True,81.8
5.93,5.0,5.0,1.0,Astapor,2014-01-30,iPhone,2014-01-04,0.0,1,True,100.0
3.04,5.0,5.0,1.25,King's Landing,2014-02-01,iPhone,2014-01-31,100.0,1,False,100.0
3.71,5.0,5.0,1.0,King's Landing,2014-05-14,iPhone,2014-01-19,0.0,0,True,100.0
4.66,5.0,,1.0,Winterfell,2014-06-20,iPhone,2014-01-24,0.0,1,False,100.0
3.31,4.8,5.0,1.0,Astapor,2014-04-09,iPhone,2014-01-26,0.0,4,False,66.7
2.97,4.7,4.9,1.16,Winterfell,2014-04-28,Android,2014-01-24,21.1,0,True,42.1
2.6,3.0,5.0,1.0,Winterfell,2014-01-18,Android,2014-01-15,0.0,1,False,0.0
4.89,4.3,,1.25,Astapor,2014-03-25,Android,2014-01-08,33.3,1,False,100.0
3.93,4.7,4.4,1.02,Winterfell,2014-06-23,iPhone,2014-01-06,8.3,3,False,100.0
2.04,5.0,5.0,1.0,King's Landing,2014-06-22,Android,2014-01-12,0.0,0,False,0.0
8.32,5.0,,1.0,Astapor,2014-01-11,iPhone,2014-01-10,0.0,1,False,0.0
3.67,4.8,4.5,1.02,Winterfell,2014-06-26,iPhone,2014-01-02,3.0,0,False,54.5
7.2,5.0,5.0,1.0,Winterfell,2014-06-26,iPhone,2014-01-23,0.0,0,False,100.0
2.17,4.0,5.0,1.06,Astapor,2014-05-01,iPhone,2014-01-22,12.5,4,False,62.5
23.9,5.0,5.0,1.0,King's Landing,2014-06-16,iPhone,2014-01-25,0.0,0,True,100.0
4.18,5.0,5.0,1.0,King's Landing,2014-06-12,iPhone,2014-01-30,0.0,2,True,100.0
4.26,4.9,4.3,1.02,Astapor,2014-06-26,iPhone,2014-01-01,10.0,1,True,60.0
1.93,3.8,5.0,1.0,Winterfell,2014-06-28,iPhone,2014-01-26,0.0,1,True,83.3
1.19,4.8,4.5,1.0,Winterfell,2014-02-11,Android,2014-01-10,0.0,3,True,100.0
5.35,4.8,5.0,1.0,Astapor,2014-06-26,iPhone,2014-01-30,0.0,3,True,66.7
3.86,5.0,5.0,1.0,Astapor,2014-04-06,Android,2014-01-04,0.0,0,False,0.0
8.83,5.0,4.0,1.0,Astapor,2014-03-15,iPhone,2014-01-22,0.0,0,False,100.0
9.24,5.0,5.0,1.0,King's Landing,2014-06-07,iPhone,2014-01-16,0.0,0,True,33.3
8.11,4.3,4.2,1.08,Winterfell,2014-05-31,iPhone,2014-01-27,16.7,5,False,83.3
0.0,3.0,,1.0,Winterfell,2014-03-16,iPhone,2014-01-03,0.0,0,True,0.0
3.96,5.0,4.3,1.0,Winterfell,2014-04-13,Android,2014-01-05,0.0,1,False,50.0
1.84,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-05,0.0,2,False,0.0
14.43,4.7,4.0,1.0,King's Landing,2014-04-03,iPhone,2014-01-28,0.0,0,True,100.0
8.26,5.0,,1.0,Winterfell,2014-02-17,iPhone,2014-01-10,0.0,0,True,100.0
9.15,4.9,5.0,1.0,Winterfell,2014-05-18,Android,2014-01-26,0.0,2,False,80.0
10.65,5.0,4.8,1.04,King's Landing,2014-03-12,iPhone,2014-01-14,14.3,6,False,42.9
19.9,5.0,5.0,1.0,Winterfell,2014-01-21,iPhone,2014-01-21,0.0,1,False,100.0
19.03,5.0,5.0,1.0,Winterfell,2014-03-24,iPhone,2014-01-29,0.0,0,True,100.0
7.9,4.7,4.0,1.0,Winterfell,2014-01-25,Android,2014-01-04,0.0,3,False,33.3
0.83,5.0,3.0,1.0,Winterfell,2014-02-02,iPhone,2014-01-30,0.0,1,False,0.0
5.42,5.0,,1.0,Winterfell,2014-01-19,Android,2014-01-19,0.0,1,True,0.0
3.57,5.0,,1.0,Winterfell,2014-01-28,iPhone,2014-01-28,0.0,1,True,100.0
6.5,5.0,5.0,2.0,Astapor,2014-01-19,iPhone,2014-01-18,100.0,1,False,0.0
14.78,5.0,5.0,1.0,Winterfell,2014-03-30,iPhone,2014-01-19,0.0,0,False,0.0
2.59,4.5,5.0,1.0,Astapor,2014-01-19,Android,2014-01-16,0.0,2,False,0.0
2.17,5.0,5.0,1.0,Winterfell,2014-02-24,iPhone,2014-01-25,0.0,1,True,0.0
12.49,5.0,,1.0,Winterfell,2014-03-22,Android,2014-01-23,0.0,1,True,0.0
2.31,4.8,4.0,1.04,Winterfell,2014-02-18,iPhone,2014-01-05,16.7,5,False,100.0
1.27,5.0,,1.0,Astapor,2014-01-12,iPhone,2014-01-11,0.0,1,True,0.0
1.77,4.8,5.0,1.17,Astapor,2014-05-01,iPhone,2014-01-19,22.2,1,False,77.8
10.76,5.0,,1.0,Winterfell,2014-04-22,Android,2014-01-23,0.0,0,False,100.0
13.19,5.0,4.5,1.0,Astapor,2014-06-06,iPhone,2014-01-06,0.0,0,True,100.0
7.24,5.0,,1.0,Astapor,2014-05-30,iPhone,2014-01-31,0.0,1,False,100.0
6.11,5.0,5.0,1.0,King's Landing,2014-06-28,iPhone,2014-01-25,0.0,0,False,50.0
1.62,5.0,4.5,1.0,Astapor,2014-04-27,Android,2014-01-10,0.0,0,False,0.0
6.75,5.0,,1.0,Winterfell,2014-01-26,iPhone,2014-01-07,0.0,1,False,0.0
1.86,4.9,4.9,1.27,King's Landing,2014-06-15,iPhone,2014-01-31,37.9,10,True,72.4
5.77,5.0,5.0,1.0,Astapor,2014-04-27,iPhone,2014-01-05,0.0,0,True,80.0
3.9,5.0,,1.0,Astapor,2014-03-28,Android,2014-01-17,0.0,0,False,100.0
6.66,4.0,4.0,1.56,Astapor,2014-05-10,iPhone,2014-01-11,50.0,1,False,25.0
12.65,4.0,3.0,1.0,Winterfell,2014-02-15,iPhone,2014-01-10,0.0,2,True,66.7
2.26,5.0,5.0,1.44,King's Landing,2014-01-21,Android,2014-01-19,50.0,4,False,50.0
19.73,5.0,,1.0,Winterfell,2014-01-30,Android,2014-01-29,0.0,1,False,100.0
2.3,4.4,4.4,1.0,Winterfell,2014-05-01,Android,2014-01-31,0.0,6,True,66.7
6.21,4.5,4.6,1.0,Winterfell,2014-06-19,iPhone,2014-01-06,0.0,0,False,76.9
5.05,4.5,5.0,1.0,Astapor,2014-05-18,Android,2014-01-18,0.0,0,False,25.0
2.71,5.0,3.5,1.38,King's Landing,2014-03-24,iPhone,2014-01-25,50.0,0,False,0.0
8.44,5.0,,1.0,Winterfell,2014-05-04,iPhone,2014-01-16,0.0,0,False,0.0
4.5,5.0,5.0,1.5,Astapor,2014-01-18,iPhone,2014-01-15,100.0,1,False,100.0
10.32,5.0,5.0,1.0,King's Landing,2014-05-09,Android,2014-01-25,0.0,0,False,100.0
72.2,5.0,,1.0,Astapor,2014-05-01,iPhone,2014-01-17,0.0,0,True,100.0
11.31,5.0,4.2,1.0,Winterfell,2014-07-01,iPhone,2014-01-09,0.0,0,True,100.0
13.91,5.0,,1.0,Astapor,2014-02-21,Android,2014-01-11,0.0,0,True,100.0
16.01,5.0,5.0,1.0,Astapor,2014-02-19,Android,2014-01-30,0.0,2,True,100.0
10.07,5.0,,1.0,Winterfell,2014-01-29,Android,2014-01-11,0.0,1,True,100.0
4.24,4.5,5.0,1.0,King's Landing,2014-05-01,iPhone,2014-01-10,0.0,5,False,84.6
1.47,5.0,5.0,1.0,King's Landing,2014-05-25,iPhone,2014-01-16,0.0,0,False,0.0
8.79,3.0,5.0,1.0,Astapor,2014-01-16,iPhone,2014-01-03,0.0,1,False,100.0
5.81,5.0,,1.0,Astapor,2014-04-19,iPhone,2014-01-11,0.0,0,False,0.0
4.92,5.0,,1.0,Astapor,2014-01-19,iPhone,2014-01-18,0.0,1,True,0.0
15.8,5.0,5.0,1.0,King's Landing,2014-01-02,iPhone,2014-01-01,0.0,1,False,100.0
5.07,5.0,5.0,1.0,Astapor,2014-01-31,iPhone,2014-01-24,0.0,1,False,100.0
7.26,4.9,5.0,1.07,Astapor,2014-05-21,Android,2014-01-23,14.3,6,True,100.0
2.11,3.0,,1.0,King's Landing,2014-03-30,Android,2014-01-18,0.0,0,False,0.0
5.64,5.0,,1.0,Astapor,2014-01-22,Android,2014-01-21,0.0,1,False,100.0
3.93,5.0,,1.0,Astapor,2014-03-01,iPhone,2014-01-25,0.0,1,True,50.0
0.0,5.0,5.0,1.0,Winterfell,2014-01-05,Android,2014-01-03,0.0,1,False,0.0
3.72,4.6,5.0,1.14,King's Landing,2014-06-29,iPhone,2014-01-25,28.6,2,False,14.3
2.27,5.0,3.1,1.0,Astapor,2014-01-18,Android,2014-01-15,0.0,7,True,85.7
2.64,4.3,4.8,1.0,Astapor,2014-06-26,iPhone,2014-01-22,0.0,1,False,80.0
3.4,4.8,4.5,1.0,Astapor,2014-05-30,Android,2014-01-25,0.0,7,False,62.5
2.03,5.0,5.0,1.07,King's Landing,2014-06-25,iPhone,2014-01-17,13.3,0,True,53.3
2.6,4.8,4.7,1.06,King's Landing,2014-06-29,iPhone,2014-01-24,11.1,6,False,83.3
5.28,4.7,5.0,1.0,Winterfell,2014-03-20,iPhone,2014-01-09,0.0,2,False,66.7
5.83,5.0,4.9,1.16,Astapor,2014-04-05,iPhone,2014-01-22,12.5,2,False,75.0
6.31,4.9,4.7,1.0,Winterfell,2014-06-07,Android,2014-01-10,0.0,0,False,100.0
7.18,4.9,4.4,1.13,King's Landing,2014-06-27,Android,2014-01-25,14.3,2,True,85.7
1.23,5.0,5.0,1.0,Astapor,2014-01-11,Android,2014-01-10,0.0,1,True,100.0
4.88,4.5,5.0,1.0,Winterfell,2014-06-29,Android,2014-01-18,0.0,3,False,0.0
14.51,5.0,5.0,1.0,Winterfell,2014-04-22,Android,2014-01-26,0.0,0,False,100.0
3.49,5.0,5.0,1.0,Winterfell,2014-01-20,Android,2014-01-19,0.0,1,True,0.0
5.25,5.0,5.0,1.0,King's Landing,2014-01-27,iPhone,2014-01-26,0.0,1,False,0.0
3.09,4.6,4.0,1.15,Winterfell,2014-06-11,iPhone,2014-01-09,20.0,2,False,60.0
4.83,5.0,,1.0,King's Landing,2014-01-25,iPhone,2014-01-24,0.0,1,True,100.0
5.69,5.0,5.0,1.0,Astapor,2014-04-12,Android,2014-01-18,0.0,0,False,100.0
3.4,4.9,5.0,1.08,King's Landing,2014-06-29,iPhone,2014-01-23,11.9,23,False,48.3
8.04,5.0,5.0,1.0,Winterfell,2014-02-24,iPhone,2014-01-09,0.0,1,True,50.0
2.08,4.8,5.0,1.5,Astapor,2014-06-10,Android,2014-01-30,50.0,3,True,37.5
5.27,4.8,4.4,1.17,King's Landing,2014-06-28,Android,2014-01-03,16.7,0,True,66.7
2.84,5.0,4.7,1.21,Winterfell,2014-04-13,Android,2014-01-25,16.7,2,False,0.0
1.95,5.0,4.0,1.0,Winterfell,2014-06-21,iPhone,2014-01-02,0.0,1,False,0.0
27.33,5.0,,1.0,Winterfell,2014-05-16,iPhone,2014-01-01,0.0,0,False,100.0
1.53,5.0,,1.0,Astapor,2014-01-11,Android,2014-01-11,0.0,1,False,0.0
1.57,5.0,,1.0,King's Landing,2014-05-21,Android,2014-01-04,0.0,0,False,100.0
5.0,5.0,,1.0,Astapor,2014-05-08,iPhone,2014-01-22,0.0,1,False,100.0
5.09,4.6,4.4,1.17,Winterfell,2014-06-27,iPhone,2014-01-08,27.8,6,False,44.4
4.17,5.0,5.0,1.0,Astapor,2014-06-16,iPhone,2014-01-31,0.0,2,True,57.1
4.28,4.6,4.0,1.0,King's Landing,2014-06-20,iPhone,2014-01-10,0.0,1,True,76.5
0.88,5.0,,1.25,Astapor,2014-04-20,iPhone,2014-01-10,100.0,0,False,0.0
3.28,3.0,4.0,1.0,Astapor,2014-06-13,iPhone,2014-01-29,0.0,2,False,100.0
1.7,5.0,4.0,1.75,Winterfell,2014-04-02,iPhone,2014-01-19,50.0,1,True,50.0
6.18,5.0,,1.0,Winterfell,2014-01-26,iPhone,2014-01-26,0.0,1,False,0.0
3.53,4.8,4.9,1.16,Winterfell,2014-05-02,Android,2014-01-18,22.4,4,False,81.6
4.2,5.0,5.0,1.0,Astapor,2014-06-05,iPhone,2014-01-26,0.0,1,False,100.0
6.81,5.0,5.0,1.0,Winterfell,2014-02-09,iPhone,2014-01-29,0.0,1,True,0.0
9.78,4.7,4.2,1.11,Winterfell,2014-06-15,iPhone,2014-01-08,28.6,0,False,71.4
2.55,5.0,5.0,1.0,Winterfell,2014-05-24,iPhone,2014-01-24,0.0,2,True,100.0
1.88,5.0,,1.0,Winterfell,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0
2.06,5.0,5.0,1.07,Astapor,2014-03-27,iPhone,2014-01-31,15.6,24,True,62.2
2.39,5.0,5.0,1.92,Astapor,2014-01-21,Android,2014-01-19,66.7,3,False,33.3
8.62,4.7,3.6,1.05,Winterfell,2014-06-29,iPhone,2014-01-04,7.1,0,True,42.9
3.66,5.0,5.0,1.0,Winterfell,2014-04-05,iPhone,2014-01-03,0.0,0,False,0.0
4.33,5.0,5.0,1.0,Astapor,2014-05-29,Android,2014-01-27,0.0,0,False,80.0
3.79,4.0,2.5,1.0,Winterfell,2014-02-24,Android,2014-01-23,0.0,3,True,25.0
9.41,5.0,5.0,1.0,Astapor,2014-04-16,Android,2014-01-17,0.0,2,True,40.0
1.23,4.3,4.0,1.0,Winterfell,2014-06-11,iPhone,2014-01-28,0.0,1,False,66.7
1.06,4.5,5.0,1.0,King's Landing,2014-05-25,iPhone,2014-01-18,0.0,0,False,50.0
2.82,5.0,5.0,1.0,Winterfell,2014-02-27,Android,2014-01-12,0.0,0,True,100.0
8.68,5.0,,1.0,Astapor,2014-01-26,iPhone,2014-01-26,0.0,1,False,0.0
25.91,5.0,,1.0,Winterfell,2014-03-10,iPhone,2014-01-30,0.0,0,False,100.0
3.76,5.0,3.0,1.0,King's Landing,2014-01-19,iPhone,2014-01-18,0.0,1,False,0.0
4.42,5.0,5.0,1.0,Winterfell,2014-01-05,iPhone,2014-01-04,0.0,1,False,0.0
4.23,4.7,4.6,1.06,King's Landing,2014-06-20,iPhone,2014-01-31,9.5,3,False,66.7
1.36,5.0,5.0,1.31,Winterfell,2014-02-01,iPhone,2014-01-29,25.0,4,False,75.0
3.41,5.0,,1.0,Astapor,2014-04-05,Android,2014-01-11,0.0,1,False,50.0
5.4,5.0,4.0,1.0,Winterfell,2014-06-12,Android,2014-01-09,0.0,2,True,42.9
1.11,4.5,5.0,1.0,Astapor,2014-05-11,Android,2014-01-31,0.0,0,True,0.0
18.15,5.0,,1.0,Winterfell,2014-05-10,iPhone,2014-01-05,0.0,0,False,0.0
2.02,4.3,4.2,1.0,Winterfell,2014-05-21,iPhone,2014-01-17,0.0,4,False,56.3
7.99,4.5,4.0,1.0,Astapor,2014-04-15,iPhone,2014-01-27,0.0,4,False,100.0
0.11,5.0,,1.0,King's Landing,2014-06-07,iPhone,2014-01-20,0.0,0,False,0.0
2.65,4.5,5.0,1.25,Astapor,2014-01-04,Android,2014-01-03,50.0,2,False,100.0
2.33,4.7,5.0,1.09,Winterfell,2014-06-23,Android,2014-01-04,9.1,3,True,27.3
3.08,4.7,4.7,1.07,Winterfell,2014-06-30,iPhone,2014-01-27,10.0,10,False,71.1
1.59,4.4,3.4,1.03,Winterfell,2014-06-10,iPhone,2014-01-23,6.7,0,True,73.3
3.73,5.0,5.0,1.0,Winterfell,2014-05-16,Android,2014-01-29,0.0,1,False,100.0
10.68,5.0,,1.0,Winterfell,2014-01-01,iPhone,2014-01-01,0.0,1,False,100.0
7.78,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-23,0.0,3,False,66.7
3.56,4.3,5.0,1.06,Astapor,2014-03-13,iPhone,2014-01-13,25.0,1,False,50.0
2.03,5.0,5.0,1.19,Winterfell,2014-05-19,iPhone,2014-01-13,50.0,0,False,0.0
3.06,4.0,,1.0,Winterfell,2014-01-04,iPhone,2014-01-04,0.0,1,False,0.0
5.93,5.0,4.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-25,0.0,1,False,0.0
13.13,5.0,,1.0,King's Landing,2014-01-13,iPhone,2014-01-12,0.0,1,True,0.0
1.23,5.0,5.0,1.0,Astapor,2014-03-31,iPhone,2014-01-29,0.0,6,False,80.0
7.07,5.0,3.8,1.0,Astapor,2014-06-25,iPhone,2014-01-21,0.0,0,False,100.0
5.14,4.9,4.3,1.33,Astapor,2014-06-29,iPhone,2014-01-18,38.9,5,True,27.8
13.34,4.0,,1.0,Winterfell,2014-03-31,Android,2014-01-06,0.0,0,False,100.0
2.37,3.0,5.0,1.0,Winterfell,2014-04-20,iPhone,2014-01-04,0.0,0,False,0.0
12.13,5.0,5.0,1.0,King's Landing,2014-05-27,Android,2014-01-30,0.0,0,False,100.0
2.03,4.6,4.9,1.05,Astapor,2014-06-29,Android,2014-01-10,6.5,37,False,70.0
1.48,5.0,5.0,1.75,Astapor,2014-05-19,iPhone,2014-01-25,100.0,0,False,50.0
0.69,4.5,5.0,1.0,Winterfell,2014-05-08,iPhone,2014-01-27,0.0,0,False,100.0
4.11,4.9,4.7,1.28,Winterfell,2014-06-19,iPhone,2014-01-12,11.1,2,False,77.8
5.33,4.8,3.9,1.16,Astapor,2014-05-28,iPhone,2014-01-17,5.3,3,False,57.9
5.49,4.6,4.9,1.0,King's Landing,2014-06-21,iPhone,2014-01-12,0.0,1,False,70.0
2.33,4.6,4.6,1.0,Winterfell,2014-06-29,iPhone,2014-01-25,0.0,9,True,37.5
10.76,5.0,3.7,1.0,Astapor,2014-02-25,iPhone,2014-01-18,0.0,2,False,33.3
4.99,5.0,5.0,1.0,King's Landing,2014-06-21,,2014-01-26,0.0,0,True,100.0
5.72,4.0,4.0,1.0,Winterfell,2014-06-28,iPhone,2014-01-25,0.0,2,False,25.0
6.25,5.0,4.5,1.0,Winterfell,2014-04-08,iPhone,2014-01-10,0.0,0,False,100.0
3.31,4.6,5.0,1.0,Winterfell,2014-06-04,iPhone,2014-01-06,0.0,0,True,60.0
12.68,5.0,5.0,1.0,King's Landing,2014-01-19,Android,2014-01-18,0.0,1,False,0.0
2.71,4.5,4.8,1.0,Winterfell,2014-06-22,iPhone,2014-01-06,0.0,4,True,40.5
3.17,5.0,4.8,1.08,Astapor,2014-06-27,Android,2014-01-11,10.5,3,False,89.5
2.28,5.0,3.0,1.0,Astapor,2014-01-15,iPhone,2014-01-09,0.0,1,True,100.0
1.47,5.0,,1.0,Astapor,2014-02-06,iPhone,2014-01-04,0.0,0,True,100.0
12.95,5.0,5.0,1.0,Winterfell,2014-01-20,Android,2014-01-19,0.0,1,False,100.0
16.04,4.8,4.3,1.0,Astapor,2014-05-22,Android,2014-01-09,0.0,0,True,77.8
2.44,5.0,4.0,2.13,Winterfell,2014-03-02,iPhone,2014-01-15,50.0,0,False,0.0
8.65,5.0,4.0,1.0,Winterfell,2014-06-11,Android,2014-01-16,0.0,0,False,100.0
6.14,5.0,5.0,2.25,Astapor,2014-06-29,Android,2014-01-26,100.0,0,False,0.0
2.35,3.0,5.0,1.0,Winterfell,2014-04-26,iPhone,2014-01-25,0.0,1,False,0.0
